Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,text,twitter_text,text_Description14,twitter_text_Description14,text_doc_index,text_sent_index,text_neg,text_neu,text_pos,text_compound,text_sentence,twitter_text_doc_index,twitter_text_sent_index,twitter_text_neg,twitter_text_neu,twitter_text_pos,twitter_text_compound,twitter_text_sentence
31/08/18,RELIANCE,EQ,1274.45,1270,1270,1236.6,1238.95,1241.65,1247.15,15305857,,,,,,,,,,,,,,,,,,
03/09/18,RELIANCE,EQ,1241.65,1245,1257.9,1226.05,1228.1,1229.15,1241.4,12200022,,,,,,,,,,,,,,,,,,
04/09/18,RELIANCE,EQ,1229.15,1235.15,1254.8,1229,1245.3,1241.95,1241.44,8838770,,,,,,,,,,,,,,,,,,
05/09/18,RELIANCE,EQ,1241.95,1242.5,1252.65,1208.5,1226,1227,1230.06,10324923,,,,,,,,,,,,,,,,,,
06/09/18,RELIANCE,EQ,1227,1230.15,1265.7,1225.35,1261,1261.4,1245.01,11195043,,,,,,,,,,,,,,,,,,
07/09/18,RELIANCE,EQ,1261.4,1264.9,1281.35,1254.5,1277.05,1278.6,1272.05,10692787,,,,,,,,,,,,,,,,,,
10/09/18,RELIANCE,EQ,1278.6,1275,1277,1250.1,1254.4,1255.85,1263.51,7059008,"Reliance Retail Ventures , a subsidiary of Reliance Industries, has purchased 16.31% equity holding in Genesis Colors for a consideration of Rs 34.80 crore,TRAI likely has imposed penalties on major telecom operators, including Reliance Jio, Airtel, Vodafone India and Idea, for slipping up on various service quality benchmarks for the March quarter",,reliance retail ventures a subsidiary of reliance industries has purchased 16.31 equity holding in genesis colors for a consideration of rs 34.80 crore trai likely has imposed penalties on major telecom operators including reliance jio airtel vodafone india and idea for slipping up on various service quality benchmarks for the march quarter,,210,0,0.025,0.975,0,-0.0772,reliance retail ventures a subsidiary of reliance industries has purchased 16.31 equity holding in genesis colors for a consideration of rs 34.80 crore trai likely has imposed penalties on major telecom operators including reliance jio airtel vodafone india and idea for slipping up on various service quality benchmarks for the march quarter,,,,,,,
11/09/18,RELIANCE,EQ,1255.85,1259,1268.4,1234.25,1236.5,1237.7,1248.31,10874768,,,,,,,,,,,,,,,,,,
12/09/18,RELIANCE,EQ,1237.7,1251.8,1258.7,1228.85,1251.1,1252.5,1243.62,8065553,Reliance Jio and Bharti Airtel received demand notices towards penalties totaling to Rs 34 lakh and Rs 11 lakh respectively from the TRAI,,reliance jio and bharti airtel received demand notices towards penalties totaling to rs 34 lakh and rs 11 lakh respectively from the trai,,211,0,0.06,0.843,0.096,0.2263,reliance jio and bharti airtel received demand notices towards penalties totaling to rs 34 lakh and rs 11 lakh respectively from the trai,,,,,,,
14/09/18,RELIANCE,EQ,1252.5,1259.4,1275.6,1247.65,1252.55,1253.15,1258.4,7878583,,,,,,,,,,,,,,,,,,
17/09/18,RELIANCE,EQ,1253.15,1250.75,1250.75,1221.6,1224,1225.9,1232.59,6754086,"Reliance Retail (RIL’s subsidiaru) purchased an additional stake of 3.10 in Genesis Colors for a consideration of Rs 8.39 crore, taking its total stake in GCL to 19.63%",,reliance retail ril s subsidiaru purchased an additional stake of 3.10 in genesis colors for a consideration of rs 8.39 crore taking its total stake in gcl to 19.63 ,,212,0,0,1,0,0,reliance retail ril s subsidiaru purchased an additional stake of 3.10 in genesis colors for a consideration of rs 8.39 crore taking its total stake in gcl to 19.63,,,,,,,
18/09/18,RELIANCE,EQ,1225.9,1226,1239.4,1214.35,1215.4,1217.15,1228.49,7616412,"July Telecom Data: Reliance JIO added 1.17 cr subscribers Vs 97.1 lakh addition (MoM). Bharti Airtel added 3.1 lakh subscribers Vs 10,689 addition (MoM).,Anil Ambani says in R Com agm that resolution will be completed in coming few months. Resolution plan to sell fibre, tower & spectrum to Jio in the final stage of approvals",,july telecom data reliance jio added 1.17 cr subscribers vs 97.1 lakh addition mom . bharti airtel added 3.1 lakh subscribers vs 10 689 addition mom . anil ambani says in r com agm that resolution will be completed in coming few months. resolution plan to sell fibre tower spectrum to jio in the final stage of approvals,,213,6,0,4,0,0,july telecom data reliance jio added 1.17 cr subscribers vs 97.1 lakh addition mom .bharti airtel added 3.1 lakh subscribers vs 10 689 addition mom .anil ambani says in r com agm that resolution will be completed in coming few months.resolution plan to sell fibre tower spectrum to jio in the final stage of approvals,,,,,,,
19/09/18,RELIANCE,EQ,1217.15,1224,1224,1201,1212.95,1210.75,1214.62,11265786,"Reliance likely to build Jio Hubs, a one-stop shop for all consumer items sold by the company and its units ranging from electronics to groceries, to provide people living in small towns their first mall-like shopping experienc","At the 14th #RelianceAGMs2018 , #AnilAmbani expresses plan to develop 133-acre infotech park in Navi Mumbai, with an estimate which is set to be over Rs 250 bn

#reliance @raghstoriches

https://t.co/mwS1kPLnNb,#RCom plans to develop 133-acre infotech park Dhirubhai Ambani Knowledge City in Navi Mumbai into 30 million sqft of commercial space as part of its asset monetisation plan

Key takeaways from 14th #RelianceAGMs2018

#anilambani #Reliance 

https://t.co/Z1MWzCtYQz",reliance likely to build jio hubs a one stop shop for all consumer items sold by the company and its units ranging from electronics to groceries to provide people living in small towns their first mall like shopping experienc,at the 14th relianceagms2018 anilambani expresses plan to develop 133 acre infotech park in navi mumbai with an estimate which is set to be over rs 250 bn reliance raghstoriches plans to develop 133 acre infotech park dhirubhai ambani knowledge city in navi mumbai into 30 million sqft of commercial space as part of its asset monetisation plan key takeaways from 14th relianceagms2018 anilambani reliance ,214,0,0.053,0.887,0.06,0.0772,reliance likely to build jio hubs a one stop shop for all consumer items sold by the company and its units ranging from electronics to groceries to provide people living in small towns their first mall like shopping experienc,103,0,0,0.962,0.038,0.3612,at the 14th relianceagms2018 anilambani expresses plan to develop 133 acre infotech park in navi mumbai with an estimate which is set to be over rs 250 bn reliance raghstoriches plans to develop 133 acre infotech park dhirubhai ambani knowledge city in navi mumbai into 30 million sqft of commercial space as part of its asset monetisation plan key takeaways from 14th relianceagms2018 anilambani reliance
21/09/18,RELIANCE,EQ,1210.75,1219,1237.4,1183.5,1216.2,1217.5,1223.31,19070172,,,,,,,,,,,,,,,,,,
24/09/18,RELIANCE,EQ,1217.5,1214.45,1239.9,1204.5,1234.55,1232.05,1225.23,10102589,,,,,,,,,,,,,,,,,,
25/09/18,RELIANCE,EQ,1232.05,1235.5,1245,1195,1229.75,1230.6,1226.67,9715020,Reliance Likely buy 4.99% more stake in Eros International Plc,"""India will continue to depend on #oil as a mainstay of its #energy but its oil demand growth will likely slow as the government pushes for cleaner #energy and #renewables ,""says Harish Mehta, President, Refining &amp; Marketing, at #Reliance Industries 

https://t.co/ywOzhDC4th,#Reliance Chairman #MukeshAmbani’s wealth stands at around Rs 3,71,000 crore

https://t.co/l34ge0ICsG",reliance likely buy 4.99 more stake in eros international plc, india will continue to depend on oil as a mainstay of its energy but its oil demand growth will likely slow as the government pushes for cleaner energy and renewables says harish mehta president refining amp marketing at reliance industries chairman mukeshambani s wealth stands at around rs 3 71 000 crore ,215,0,0,1,0,0,reliance likely buy 4.99 more stake in eros international plc,104,0,0.028,0.746,0.226,0.9042, india will continue to depend on oil as a mainstay of its energy but its oil demand growth will likely slow as the government pushes for cleaner energy and renewables says harish mehta president refining amp marketing at reliance industries chairman mukeshambani s wealth stands at around rs 3 71 000 crore
26/09/18,RELIANCE,EQ,1230.6,1239,1253.95,1227.15,1253.5,1251.4,1239.18,6396828," Reliance subsidiary  Reliance Industrial Investments and Holdings Limited  has subscribed to 40,58,647 Compulsorily Convertible Preferred Shares of NetraDyne Inc., USA (""NetraDyne"") at USD 1.97110 per share, for cash aggregating to USD 8 million.",, reliance subsidiary reliance industrial investments and holdings limited has subscribed to 40 58 647 compulsorily convertible preferred shares of netradyne inc. usa netradyne at usd 1.97110 per share for cash aggregating to usd 8 million.,,216,0,0.05,0.836,0.115,0.3612, reliance subsidiary reliance industrial investments and holdings limited has subscribed to 40 58 647 compulsorily convertible preferred shares of netradyne inc. usa netradyne at usd 1.97110 per share for cash aggregating to usd 8 million.,,,,,,,
27/09/18,RELIANCE,EQ,1251.4,1255,1263,1237.5,1252.05,1253.75,1252.61,10808749,"Reliance Infra clarified on Reliance Infrastructure pulled up for buying costly coal, driving up electricity  rates, that the company is in compliance with the MERC order and no material impact of the news item ",,reliance infra clarified on reliance infrastructure pulled up for buying costly coal driving up electricity rates that the company is in compliance with the merc order and no material impact of the news item ,,217,0,0.101,0.899,0,-0.3818,reliance infra clarified on reliance infrastructure pulled up for buying costly coal driving up electricity rates that the company is in compliance with the merc order and no material impact of the news item,,,,,,,
28/09/18,RELIANCE,EQ,1253.75,1259.9,1271.7,1247.3,1254.35,1257.95,1259.94,11073023,,,,,,,,,,,,,,,,,,
01/10/18,RELIANCE,EQ,1257.95,1257.7,1257.7,1204,1235.6,1231.7,1231.68,7332693,"Reliance Has acquired IMG Reliance's stake for an undisclosed amount, raising its holding to 65% in the Indian Super League",,reliance has acquired img reliance s stake for an undisclosed amount raising its holding to 65 in the indian super league,,218,0,0,0.837,0.163,0.5994,reliance has acquired img reliance s stake for an undisclosed amount raising its holding to 65 in the indian super league,,,,,,,
03/10/18,RELIANCE,EQ,1231.7,1229.5,1239.6,1200.05,1201.2,1205.1,1218.04,7376575,Reliance likely has begun talks to acquire Hathway Cable to speed up the launch of JioGigaFiber,,reliance likely has begun talks to acquire hathway cable to speed up the launch of jiogigafiber,,219,0,0,1,0,0,reliance likely has begun talks to acquire hathway cable to speed up the launch of jiogigafiber,,,,,,,
04/10/18,RELIANCE,EQ,1205.1,1189.5,1190.4,1106,1108.5,1122.25,1140.4,23212443,,,,,,,,,,,,,,,,,,
05/10/18,RELIANCE,EQ,1122.25,1099.5,1115.3,1038.15,1049,1048.85,1079.24,21943190,,,,,,,,,,,,,,,,,,
08/10/18,RELIANCE,EQ,1048.85,1050,1117,1025.55,1110,1109.4,1082.04,24679428,,,,,,,,,,,,,,,,,,
09/10/18,RELIANCE,EQ,1109.4,1121.65,1123.3,1081.2,1083,1090.05,1105.24,10991196,,,,,,,,,,,,,,,,,,
10/10/18,RELIANCE,EQ,1090.05,1093.9,1115.85,1084.3,1103,1102.1,1101.57,9502176,,,,,,,,,,,,,,,,,,
11/10/18,RELIANCE,EQ,1102.1,1064,1114.75,1043,1090,1087.8,1086.1,13224172,,"#Reliance Nippon Life Asset Management (RNAM) said it has received mandate from Employees' State Insurance Corporation to manage its #funds.
https://t.co/ckxUKSTPkh",, reliance nippon life asset management rnam said it has received mandate from employees state insurance corporation to manage its funds. ,,,,,,,,105,0,0,0.884,0.116,0.3612, reliance nippon life asset management rnam said it has received mandate from employees state insurance corporation to manage its funds.
12/10/18,RELIANCE,EQ,1087.8,1104.95,1129,1101.9,1125.5,1126.55,1121.38,9058536,,,,,,,,,,,,,,,,,,
15/10/18,RELIANCE,EQ,1126.55,1129.9,1146.9,1118.15,1137.75,1139.75,1136.88,8871776,,,,,,,,,,,,,,,,,,
16/10/18,RELIANCE,EQ,1139.75,1146,1167.4,1140,1166,1163.8,1154.23,7478601,"Reliance Industries set to unveil big stakes in Hathway, DEN ","#MukeshAmbani's #Reliance set to get controlling stake in #Hathway, #DEN  https://t.co/tOAEdORUwI https://t.co/zEWs4gJAFL,Mukesh Ambani's #Reliance set to get controlling stake in @HathwayBrdband, DEN | https://t.co/TzCf741K0O
#ETMarkets https://t.co/sgVVColwYy",reliance industries set to unveil big stakes in hathway den , mukeshambani s reliance set to get controlling stake in hathway den ambani s reliance set to get controlling stake in hathwaybrdband den etmarkets ,220,0,0,1,0,0,reliance industries set to unveil big stakes in hathway den,106,0,0,1,0,0, mukeshambani s reliance set to get controlling stake in hathway den ambani s reliance set to get controlling stake in hathwaybrdband den etmarkets
17/10/18,RELIANCE,EQ,1163.8,1179,1179.35,1140,1151,1151.3,1166.52,12785646,,"#EarningswithMC | On a year-to-date basis, the stock of #Reliance Industries has risen nearly 27 percent https://t.co/hRLYIjKs9n",, earningswithmc on a year to date basis the stock of reliance industries has risen nearly 27 percent ,,,,,,,,107,0,0,1,0,0, earningswithmc on a year to date basis the stock of reliance industries has risen nearly 27 percent
19/10/18,RELIANCE,EQ,1151.3,1100,1111,1070.25,1100.3,1101.3,1092.05,25421229,"Reliance Jio to acquire 51.34% stake in Hathway Cable and 66.01% in DEN Networks,Reliance Industries Q2FY19 PAT at Rs 9,549 crore vs Rs 8,097 crore YoY. Income at Rs 143,323 crore vs  Rs 91,481 crore YoY ","#Reliance Mutual Fund has reduced the minimum investment and switch-in amount under Reliance Gold Savings Fund, an addendum from the fund house said.https://t.co/NNrBjyUvLs",reliance jio to acquire 51.34 stake in hathway cable and 66.01 in den networks reliance industries q2fy19 pat at rs 9 549 crore vs rs 8 097 crore yoy. income at rs 143 323 crore vs rs 91 481 crore yoy , reliance mutual fund has reduced the minimum investment and switch in amount under reliance gold savings fund an addendum from the fund house said.,221,1,0,1.724,0.276,0.6369,reliance jio to acquire 51.34 stake in hathway cable and 66.01 in den networks reliance industries q2fy19 pat at rs 9 549 crore vs rs 8 097 crore yoy.income at rs 143 323 crore vs rs 91 481 crore yoy,108,0,0,1,0,0, reliance mutual fund has reduced the minimum investment and switch in amount under reliance gold savings fund an addendum from the fund house said.
